doi,instance,num_citations,cls
10.1007/11866763_70,http://dblp.l3s.de/d2r/resource/publications/conf/miccai/SunPGF06,1,0
10.1007/978-3-319-02126-3_8,http://dblp.l3s.de/d2r/resource/publications/conf/miccai/SuYLCXW13,1,0
10.1016/j.neuroimage.2013.04.125,http://dblp.l3s.de/d2r/resource/publications/journals/neuroimage/KolasinskiTSBFZG13,4,1
10.1186/1471-2105-14-10,http://dblp.l3s.de/d2r/resource/publications/journals/bmcbi/CohenEE13,8,1
10.1371/journal.pcbi.1000258,http://dblp.l3s.de/d2r/resource/publications/journals/ploscb/SonmezZKBNXWT09,1,0
10.1016/j.eswa.2012.09.014,http://dblp.l3s.de/d2r/resource/publications/journals/eswa/AlgulievAI13a,1,0
10.1162/jocn_a_00754,http://dblp.l3s.de/d2r/resource/publications/journals/jocn/ChristianPMMW15,1,0
10.1007/s00422-007-0166-0,http://dblp.l3s.de/d2r/resource/publications/journals/bc/AndersonKCBF07,2,1
10.1016/j.cie.2010.09.004,http://dblp.l3s.de/d2r/resource/publications/journals/candie/Lin10,1,0
10.1093/bioinformatics/bts260,http://dblp.l3s.de/d2r/resource/publications/journals/bioinformatics/GlausHR12,16,1
10.1007/s11554-012-0315-0,http://dblp.l3s.de/d2r/resource/publications/journals/jrtip/NietoCOLS16,1,0
10.1007/s00371-009-0387-4,http://dblp.l3s.de/d2r/resource/publications/journals/vc/BurkeMCMCM09,2,1
10.1016/j.eswa.2010.10.041,http://dblp.l3s.de/d2r/resource/publications/journals/eswa/ZhaoFJTZ11,1,0
10.1007/s00422-005-0032-x,http://dblp.l3s.de/d2r/resource/publications/journals/bc/Netten06,1,0
10.1016/j.neuroimage.2012.01.099,http://dblp.l3s.de/d2r/resource/publications/journals/neuroimage/EdisonHRTGATB12,1,0
10.1016/j.neuroimage.2012.11.029,http://dblp.l3s.de/d2r/resource/publications/journals/neuroimage/GeuterEAB13,1,0
10.1016/j.neuroimage.2010.01.073,http://dblp.l3s.de/d2r/resource/publications/journals/neuroimage/VinckWWFP10,9,1
10.3389/fncom.2013.00174,http://dblp.l3s.de/d2r/resource/publications/journals/ficn/HelieCM13,5,1
10.1016/j.neuroimage.2008.03.032,http://dblp.l3s.de/d2r/resource/publications/journals/neuroimage/Moazami-GoudarziSMMJ08,4,1
10.1002/jcc.10257,http://dblp.l3s.de/d2r/resource/publications/journals/jcc/RuizRCAA03,1,0
10.1016/j.eswa.2011.09.013,http://dblp.l3s.de/d2r/resource/publications/journals/eswa/HsuLH12,1,0
10.1016/j.neuroimage.2009.06.049,http://dblp.l3s.de/d2r/resource/publications/journals/neuroimage/JeonLKC09,2,1
10.1186/s12911-014-0107-5,http://dblp.l3s.de/d2r/resource/publications/journals/midm/NjugunaCAEKKKMKM14,1,0
10.1007/s10700-006-7336-8,http://dblp.l3s.de/d2r/resource/publications/journals/fodm/XiaH06,1,0
10.1016/j.neuroimage.2008.09.008,http://dblp.l3s.de/d2r/resource/publications/journals/neuroimage/BurgmerPGWHP09,3,1
10.1186/1748-7188-5-36,http://dblp.l3s.de/d2r/resource/publications/journals/almob/XuBPT10,1,0
10.1186/1471-2105-11-379,http://dblp.l3s.de/d2r/resource/publications/journals/bmcbi/HelaersM10,3,1
10.1109/36.823940,http://dblp.l3s.de/d2r/resource/publications/journals/tgrs/RomeiserT00,1,0
10.1080/09540090802091891,http://dblp.l3s.de/d2r/resource/publications/journals/connection/PereiraSY08,1,0
10.1007/s12021-008-9024-z,http://dblp.l3s.de/d2r/resource/publications/journals/ni/GardnerAABBDGGGGHKMMMMRSSEW08,10,1
10.1109/83.661182,http://dblp.l3s.de/d2r/resource/publications/journals/tip/ChambolleDLL98,3,1
10.1016/j.neuroimage.2013.10.059,http://dblp.l3s.de/d2r/resource/publications/journals/neuroimage/SandbergBDRNK14,3,1
10.1007/978-3-642-12544-7_7,http://dblp.l3s.de/d2r/resource/publications/books/daglib/p/DanevaW10,1,0
10.1016/j.artmed.2013.07.005,http://dblp.l3s.de/d2r/resource/publications/journals/artmed/SchreuderRRDRWMT13,1,0
10.1007/s10827-010-0247-2,http://dblp.l3s.de/d2r/resource/publications/journals/jcns/QuinnCKH11,3,1
10.1186/1471-2105-9-488,http://dblp.l3s.de/d2r/resource/publications/journals/bmcbi/BraunCP08,1,0
10.1016/j.intcom.2005.09.002,http://dblp.l3s.de/d2r/resource/publications/journals/iwc/BickmoreCCH05,2,1
10.1080/00207179.2012.658523,http://dblp.l3s.de/d2r/resource/publications/journals/ijcon/GuoCQG12,1,0
10.1016/j.socnet.2013.10.001,http://dblp.l3s.de/d2r/resource/publications/journals/socnet/Lu13,1,0
10.1093/bib/bbn050,http://dblp.l3s.de/d2r/resource/publications/journals/bib/Pahle09,1,0
10.1016/j.disc.2008.11.018,http://dblp.l3s.de/d2r/resource/publications/journals/dm/Dalen09,1,0
10.1007/11590316_24,http://dblp.l3s.de/d2r/resource/publications/conf/premi/MirandaMW05,1,0
10.1371/journal.pcbi.1002220,http://dblp.l3s.de/d2r/resource/publications/journals/ploscb/MamanNL11,1,0
10.1093/nar/gkn197,http://dblp.l3s.de/d2r/resource/publications/journals/nar/MoscaS08,3,1
10.1093/nar/gkq918,http://dblp.l3s.de/d2r/resource/publications/journals/nar/ArnaizS11,7,1
10.1016/j.neuroimage.2008.09.009,http://dblp.l3s.de/d2r/resource/publications/journals/neuroimage/RullmannADWDW09,4,1
10.1093/nar/gkj139,http://dblp.l3s.de/d2r/resource/publications/journals/nar/MehrleRSVAHBSHHGHPPW06,1,0
10.1016/j.ijhcs.2014.11.005,http://dblp.l3s.de/d2r/resource/publications/journals/ijmms/BeerSFR15,1,0
10.1016/j.chb.2011.08.026,http://dblp.l3s.de/d2r/resource/publications/journals/chb/Junco12,1,0
10.1093/bioinformatics/btt496,http://dblp.l3s.de/d2r/resource/publications/journals/bioinformatics/HeckerWT13,1,0
10.1016/j.inffus.2006.02.001,http://dblp.l3s.de/d2r/resource/publications/journals/inffus/NenciniGBA07,1,0
10.1207/s15516709cog1301_2,http://dblp.l3s.de/d2r/resource/publications/journals/cogsci/FinkePF89,1,0
10.1016/j.jbi.2011.07.009,http://dblp.l3s.de/d2r/resource/publications/journals/jbi/EadieTG12,1,0
10.1186/s13638-015-0354-x,http://dblp.l3s.de/d2r/resource/publications/journals/ejwcn/PeiHSSZ15,1,0
10.7148/2014-0725,http://dblp.l3s.de/d2r/resource/publications/conf/ecms/CabotaGS14,1,0
10.1016/j.ejor.2004.08.010,http://dblp.l3s.de/d2r/resource/publications/journals/eor/Garcia-LopezTMMM06,1,0
10.1016/j.neuroimage.2010.10.028,http://dblp.l3s.de/d2r/resource/publications/journals/neuroimage/GuevaraPRCDTM11,2,1
10.1007/s10827-009-0152-8,http://dblp.l3s.de/d2r/resource/publications/journals/jcns/CloutierBLW09,4,1
10.1007/s10278-012-9473-7,http://dblp.l3s.de/d2r/resource/publications/journals/jdi/PinelleBK12,1,0
10.1016/j.joi.2012.08.005,http://dblp.l3s.de/d2r/resource/publications/journals/joi/Schneider13,2,1
10.1016/j.neuroimage.2010.06.038,http://dblp.l3s.de/d2r/resource/publications/journals/neuroimage/RanderathGSLH10,1,0
10.1109/42.836372,http://dblp.l3s.de/d2r/resource/publications/journals/tmi/LiangWWG00,4,1
10.1016/j.compmedimag.2011.01.008,http://dblp.l3s.de/d2r/resource/publications/journals/cmig/MadabhushiABDL11,3,1
10.1162/jocn_a_00098,http://dblp.l3s.de/d2r/resource/publications/journals/jocn/WhiteCCS12,1,0
10.1007/978-3-642-38679-4_42,http://dblp.l3s.de/d2r/resource/publications/conf/iwann/Fernandez-LozanoSGGC13,1,0
10.1093/nar/gkr1043,http://dblp.l3s.de/d2r/resource/publications/journals/nar/CandalesDHLNSMWJZ12,7,1
10.1089/cmb.2009.0074,http://dblp.l3s.de/d2r/resource/publications/journals/jcb/JunRHN09,2,1
10.1093/bioinformatics/btt208,http://dblp.l3s.de/d2r/resource/publications/journals/bioinformatics/CannistraciAR13,8,1
10.1016/j.ijmedinf.2013.02.004,http://dblp.l3s.de/d2r/resource/publications/journals/ijmi/SowanJ13,1,0
10.1016/j.neuroimage.2008.01.053,http://dblp.l3s.de/d2r/resource/publications/journals/neuroimage/WolfensbergerVHBG08,1,0
10.1021/ci200194w,http://dblp.l3s.de/d2r/resource/publications/journals/jcisd/FeltsLBPHAPL11,2,1
10.1016/j.neuroimage.2012.03.045,http://dblp.l3s.de/d2r/resource/publications/journals/neuroimage/OlerBPFSBSEDK12,3,1
10.1016/j.gpb.2015.01.006,http://dblp.l3s.de/d2r/resource/publications/journals/gpb/ZouMYZ15,3,1
10.1080/10798587.2011.10643174,http://dblp.l3s.de/d2r/resource/publications/journals/iasc/DaiWPQ11,1,0
10.1002/cplx.20054,http://dblp.l3s.de/d2r/resource/publications/journals/complexity/Agar04,1,0
10.1027/1864-1105/a000119,http://dblp.l3s.de/d2r/resource/publications/journals/zmp/GabbiadiniMVM14,1,0
10.1016/j.entcom.2010.12.004,http://dblp.l3s.de/d2r/resource/publications/journals/entcom/Marsh11,1,0
10.1016/j.neuroimage.2010.03.022,http://dblp.l3s.de/d2r/resource/publications/journals/neuroimage/BlankertzSHHKMCD10,14,1
10.1007/978-3-540-88458-3_88,http://dblp.l3s.de/d2r/resource/publications/conf/acivs/SaxenaBTM08,1,0
10.1007/s11192-008-2197-2,http://dblp.l3s.de/d2r/resource/publications/journals/scientometrics/PorterR09,7,1
10.1080/00207179.2014.981860,http://dblp.l3s.de/d2r/resource/publications/journals/ijcon/WangL15,1,0
10.1016/j.neunet.2014.08.005,http://dblp.l3s.de/d2r/resource/publications/journals/nn/SainathKSSMDR15,2,1
10.1007/s00778-006-0040-z,http://dblp.l3s.de/d2r/resource/publications/journals/vldb/FuKLRW08,2,1
10.1021/ci050252p,http://dblp.l3s.de/d2r/resource/publications/journals/jcisd/HawkinsBKGW06,1,0
10.1016/j.neunet.2012.08.008,http://dblp.l3s.de/d2r/resource/publications/journals/nn/KoryakinLB12,1,0
10.1016/j.neuroimage.2014.03.069,http://dblp.l3s.de/d2r/resource/publications/journals/neuroimage/WelcomeJ14,1,0
10.1089/109493100315996,http://dblp.l3s.de/d2r/resource/publications/journals/cbsn/Suler00,1,0
10.1002/cpe.3073,http://dblp.l3s.de/d2r/resource/publications/journals/concurrency/CushingKBB14,1,0
10.1016/j.imavis.2011.02.002,http://dblp.l3s.de/d2r/resource/publications/journals/ivc/NganPY11,2,1
10.1093/nar/gkg091,http://dblp.l3s.de/d2r/resource/publications/journals/nar/BrazmaPSSVAHKKLORS03,23,1
10.1111/cgf.12197,http://dblp.l3s.de/d2r/resource/publications/journals/cgf/FalkKE13,1,0
10.1093/bioinformatics/btl311,http://dblp.l3s.de/d2r/resource/publications/journals/bioinformatics/SchwartzP07,3,1
10.1016/j.neuroimage.2012.06.070,http://dblp.l3s.de/d2r/resource/publications/journals/neuroimage/LawrenceHPL12,4,1
10.1007/s00500-014-1221-0,http://dblp.l3s.de/d2r/resource/publications/journals/soco/Praczyk14,1,0
10.1371/journal.pcbi.1003159,http://dblp.l3s.de/d2r/resource/publications/journals/ploscb/VeithFCHKW13,1,0
10.1016/j.compbiolchem.2009.07.012,http://dblp.l3s.de/d2r/resource/publications/journals/candc/SpriggsJ09,1,0
10.1093/nar/gkm910,http://dblp.l3s.de/d2r/resource/publications/journals/nar/SierroMHN08,13,1
10.1371/journal.pcbi.1002207,http://dblp.l3s.de/d2r/resource/publications/journals/ploscb/SteinkeG11,2,1
10.1007/s00779-013-0692-9,http://dblp.l3s.de/d2r/resource/publications/journals/puc/AdnanDM14,2,1
10.1108/14637150210428989,http://dblp.l3s.de/d2r/resource/publications/journals/bpmj/SimatupangWS02,1,0
10.1108/09593841111182287,http://dblp.l3s.de/d2r/resource/publications/journals/itp/WickramasingheW11,1,0
10.1093/database/bav083,http://dblp.l3s.de/d2r/resource/publications/journals/biodb/ZhouSKL15,3,1
10.1186/1471-2105-13-201,http://dblp.l3s.de/d2r/resource/publications/journals/bmcbi/WeeratungaHSH12,1,0
10.3389/fncom.2012.00020,http://dblp.l3s.de/d2r/resource/publications/journals/ficn/WichertsKBB12,2,1
10.1093/bioinformatics/btu780,http://dblp.l3s.de/d2r/resource/publications/journals/bioinformatics/SuzukiKIA15,1,0
10.1371/journal.pcbi.1000062,http://dblp.l3s.de/d2r/resource/publications/journals/ploscb/FinelliHBSS08,4,1
10.1016/j.neuroimage.2009.09.014,http://dblp.l3s.de/d2r/resource/publications/journals/neuroimage/KitadaJKL10,1,0
10.1109/34.103273,http://dblp.l3s.de/d2r/resource/publications/journals/pami/Taubin91,4,1
10.1002/rob.21407,http://dblp.l3s.de/d2r/resource/publications/journals/jfr/NesnasMABEMPTMSA12,1,0
10.1016/j.eswa.2013.08.051,http://dblp.l3s.de/d2r/resource/publications/journals/eswa/TingWC14,2,1
10.1093/bioinformatics/btf877,http://dblp.l3s.de/d2r/resource/publications/journals/bioinformatics/ReinerYB03,35,1
10.1162/jocn_a_00531,http://dblp.l3s.de/d2r/resource/publications/journals/jocn/EylerVPFNCJFLTSFDK14,3,1
10.1093/nar/gkm815,http://dblp.l3s.de/d2r/resource/publications/journals/nar/FaithDFCHJSG08,12,1
10.1016/j.patrec.2010.09.019,http://dblp.l3s.de/d2r/resource/publications/journals/prl/FathyHT11,1,0
10.1016/j.comcom.2009.08.009,http://dblp.l3s.de/d2r/resource/publications/journals/comcom/RaoB10,2,1
10.1007/978-3-642-21478-3_13,http://dblp.l3s.de/d2r/resource/publications/conf/cost/Droit-Volet10,1,0
10.1002/asi.23320,http://dblp.l3s.de/d2r/resource/publications/journals/jasis/OhS15,1,0
10.3389/neuro.11.020.2009,http://dblp.l3s.de/d2r/resource/publications/journals/fini/KiebelDF09,3,1
10.1371/journal.pcbi.1004266,http://dblp.l3s.de/d2r/resource/publications/journals/ploscb/HarishH15,3,1
10.1016/j.cageo.2005.09.003,http://dblp.l3s.de/d2r/resource/publications/journals/gandc/DonatisB06,1,0
10.1093/nar/gkl166,http://dblp.l3s.de/d2r/resource/publications/journals/nar/VulloBPT06,5,1
10.1093/bioinformatics/btu663,http://dblp.l3s.de/d2r/resource/publications/journals/bioinformatics/PatrickCKB15,1,0
10.1016/j.media.2009.06.003,http://dblp.l3s.de/d2r/resource/publications/journals/mia/SchaapMWGWMBBCDDOFFHKKKLOa09,2,1
10.3389/fncom.2015.00026,http://dblp.l3s.de/d2r/resource/publications/journals/ficn/Azodi-AvvalG15,2,1
10.1007/s11548-008-0230-9,http://dblp.l3s.de/d2r/resource/publications/journals/cars/HosntalabZTS08,1,0
10.1093/nar/gkr875,http://dblp.l3s.de/d2r/resource/publications/journals/nar/ArnaudCISBCCHOSWBMSSW12,12,1
10.1093/database/baq027,http://dblp.l3s.de/d2r/resource/publications/journals/biodb/GaudetBFSTABBBCCCCEGGGGHHIKLLKOORRRSSSTTWWY11,4,1
10.1016/j.csda.2008.09.016,http://dblp.l3s.de/d2r/resource/publications/journals/csda/ZhangL09,1,0
10.1093/nar/gki423,http://dblp.l3s.de/d2r/resource/publications/journals/nar/SaeboAMLR05,1,0
10.1136/amiajnl-2011-000552,http://dblp.l3s.de/d2r/resource/publications/journals/jamia/AtheyCJOMKBID12,1,0
10.1016/j.neuroimage.2014.04.043,http://dblp.l3s.de/d2r/resource/publications/journals/neuroimage/Martinez-MartinezPBC14,1,0
10.1016/j.neuroimage.2009.02.025,http://dblp.l3s.de/d2r/resource/publications/journals/neuroimage/ImfeldOMLJ09,7,1
10.1002/jcc.10126,http://dblp.l3s.de/d2r/resource/publications/journals/jcc/OnufrievCB02,3,1
10.1371/journal.pcbi.0010045,http://dblp.l3s.de/d2r/resource/publications/journals/ploscb/EngelhardtJMB05,2,1
10.1093/bioinformatics/btl505,http://dblp.l3s.de/d2r/resource/publications/journals/bioinformatics/HedgesDK06,48,1
10.1016/j.neuroimage.2011.06.033,http://dblp.l3s.de/d2r/resource/publications/journals/neuroimage/DiwadkarPGMBKRRZ11,2,1
10.1007/s00500-012-0845-1,http://dblp.l3s.de/d2r/resource/publications/journals/soco/JinL12,1,0
10.1093/bioinformatics/btg371,http://dblp.l3s.de/d2r/resource/publications/journals/bioinformatics/ComeauGVC04,22,1
10.1111/jcc4.12109,http://dblp.l3s.de/d2r/resource/publications/journals/jcmc/ClaytonLA15,1,0
10.1093/bioinformatics/btq049,http://dblp.l3s.de/d2r/resource/publications/journals/bioinformatics/BuskeBBB10,3,1
10.1016/j.patcog.2008.08.014,http://dblp.l3s.de/d2r/resource/publications/journals/pr/HeikkilaPS09,3,1
10.1186/1471-2105-5-135,http://dblp.l3s.de/d2r/resource/publications/journals/bmcbi/Camps-VallsCSMS04,1,0
10.1016/j.patcog.2008.04.004,http://dblp.l3s.de/d2r/resource/publications/journals/pr/Bagirov08,2,1
10.1093/bioinformatics/btq301,http://dblp.l3s.de/d2r/resource/publications/journals/bioinformatics/BaudetLDGTS10,1,0
10.1016/j.neuroimage.2012.07.024,http://dblp.l3s.de/d2r/resource/publications/journals/neuroimage/NeulingRWWH12,14,1
10.1007/978-3-642-33564-8_74,http://dblp.l3s.de/d2r/resource/publications/conf/iccvg/StawarzPKBJPW12,1,0
10.1002/net.3230040204,http://dblp.l3s.de/d2r/resource/publications/journals/networks/Suurballe74,1,0
10.1007/978-3-319-16483-0_13,http://dblp.l3s.de/d2r/resource/publications/conf/iwbbio/GambergerZML15,2,1
10.1007/s10827-015-0549-5,http://dblp.l3s.de/d2r/resource/publications/journals/jcns/KamenevaAZNBMG15,2,1
10.1371/journal.pcbi.1002977,http://dblp.l3s.de/d2r/resource/publications/journals/ploscb/BozekLSKD13,1,0
10.1016/j.eswa.2013.05.048,http://dblp.l3s.de/d2r/resource/publications/journals/eswa/JadhavR13,1,0
10.1016/j.ress.2013.11.010,http://dblp.l3s.de/d2r/resource/publications/journals/ress/AlmalkiN14,1,0
10.1016/j.chb.2014.10.034,http://dblp.l3s.de/d2r/resource/publications/journals/chb/KlonekQK15,1,0
10.1093/nar/28.1.289,http://dblp.l3s.de/d2r/resource/publications/journals/nar/XenariosRSBME00,16,1
10.1007/978-3-540-74484-9_99,http://dblp.l3s.de/d2r/resource/publications/conf/iccsa/KosloffB07,1,0
10.1016/j.adhoc.2011.06.004,http://dblp.l3s.de/d2r/resource/publications/journals/adhoc/HsuDH12,1,0
10.1016/j.asoc.2011.11.012,http://dblp.l3s.de/d2r/resource/publications/journals/asc/QinLY12,1,0
10.1007/s10916-012-9843-1,http://dblp.l3s.de/d2r/resource/publications/journals/jms/MasiPT12,1,0
10.1137/110847305,http://dblp.l3s.de/d2r/resource/publications/journals/siamam/FeliuW12,2,1
10.1016/j.im.2003.08.001,http://dblp.l3s.de/d2r/resource/publications/journals/iam/KotulicC04,1,0
10.1093/iwc/iwt057,http://dblp.l3s.de/d2r/resource/publications/journals/iwc/PablosGCL15,1,0
10.1016/j.ijar.2010.07.011,http://dblp.l3s.de/d2r/resource/publications/journals/ijar/QianMZL11,4,1
10.1186/1471-2105-7-225,http://dblp.l3s.de/d2r/resource/publications/journals/bmcbi/JoachimiakWM06,3,1
10.1177/0961000611434758,http://dblp.l3s.de/d2r/resource/publications/journals/jolis/ZhouN12,1,0
10.1007/s11517-008-0422-z,http://dblp.l3s.de/d2r/resource/publications/journals/mbec/KuhnKLM09,2,1
10.1186/1471-2105-11-505,http://dblp.l3s.de/d2r/resource/publications/journals/bmcbi/NingNSLN10,1,0
10.1093/nar/gkm766,http://dblp.l3s.de/d2r/resource/publications/journals/nar/ZhouLWWSDZ08,2,1
10.1007/978-3-319-05269-4_21,http://dblp.l3s.de/d2r/resource/publications/conf/recomb/SafonovaBP14,2,1
10.1016/j.media.2010.12.006,http://dblp.l3s.de/d2r/resource/publications/journals/mia/DuchateauCPSDSBF11,2,1
10.1186/1471-2105-7-371,http://dblp.l3s.de/d2r/resource/publications/journals/bmcbi/LozuponeHK06,43,1
10.1093/bioinformatics/16.3.296,http://dblp.l3s.de/d2r/resource/publications/journals/bioinformatics/Robinson-RechaviH00,2,1
10.1186/1471-2105-6-310,http://dblp.l3s.de/d2r/resource/publications/journals/bmcbi/XueLHLLZ05,10,1
10.1371/journal.pcbi.1000187,http://dblp.l3s.de/d2r/resource/publications/journals/ploscb/CluneMOLES08,3,1
10.1016/j.asoc.2015.08.031,http://dblp.l3s.de/d2r/resource/publications/journals/asc/NarayanCS16,1,0
10.1155/2008/492942,http://dblp.l3s.de/d2r/resource/publications/journals/ijdmbc/ZebbicheK08,1,0
10.1016/j.neunet.2006.05.043,http://dblp.l3s.de/d2r/resource/publications/journals/nn/BusemeyerJJT06,1,0
10.1007/s10822-012-9572-z,http://dblp.l3s.de/d2r/resource/publications/journals/jcamd/PoulsenWBLNWTTGD12,1,0
10.1186/1471-2105-10-1,http://dblp.l3s.de/d2r/resource/publications/journals/bmcbi/MaH09,25,1
10.1016/j.ins.2011.05.009,http://dblp.l3s.de/d2r/resource/publications/journals/isci/ZhangWQD11,1,0
10.1016/j.neuroimage.2013.10.032,http://dblp.l3s.de/d2r/resource/publications/journals/neuroimage/RamkumarPH14,1,0
10.1016/j.image.2012.08.001,http://dblp.l3s.de/d2r/resource/publications/journals/spic/MaLN13,1,0
10.1016/j.comcom.2012.10.010,http://dblp.l3s.de/d2r/resource/publications/journals/comcom/KhanGH13,1,0
10.1016/j.patrec.2009.06.012,http://dblp.l3s.de/d2r/resource/publications/journals/prl/YoonK09,2,1
10.1162/089976602753633358,http://dblp.l3s.de/d2r/resource/publications/journals/neco/KistlerG02,1,0
10.1093/bioinformatics/btu825,http://dblp.l3s.de/d2r/resource/publications/journals/bioinformatics/Navarro-GomezLS15,1,0
10.1016/j.bspc.2009.12.002,http://dblp.l3s.de/d2r/resource/publications/journals/bspc/ItakuraS10,1,0
10.1007/978-3-642-21227-7_62,http://dblp.l3s.de/d2r/resource/publications/conf/scia/TavakoliRH11,1,0
10.1093/bioinformatics/btm229,http://dblp.l3s.de/d2r/resource/publications/conf/ismb/BaumgartnerCFAH07,12,1
10.1016/0020-0190(72)90045-2,http://dblp.l3s.de/d2r/resource/publications/journals/ipl/Graham72,2,1
10.1080/17489720902950374,http://dblp.l3s.de/d2r/resource/publications/journals/jlbs/Goodchild09,1,0
10.1016/j.neuroimage.2014.03.037,http://dblp.l3s.de/d2r/resource/publications/journals/neuroimage/ParkPBWSCSLLVC14,4,1
10.3390/mi4040357,http://dblp.l3s.de/d2r/resource/publications/journals/micromachines/ProbstGWK13,1,0
10.1016/j.neuroimage.2010.06.042,http://dblp.l3s.de/d2r/resource/publications/journals/neuroimage/FosterZ10,7,1
10.1371/journal.pcbi.1000575,http://dblp.l3s.de/d2r/resource/publications/journals/ploscb/FabrikantLRBWK09,3,1
10.1007/s10660-009-9028-2,http://dblp.l3s.de/d2r/resource/publications/journals/ecr/Lehdonvirta09,1,0
10.1109/42.816072,http://dblp.l3s.de/d2r/resource/publications/journals/tmi/KwanEP99,7,1
